## reporting unit PofZ values from gsi_sim.  NumBurnIn= 50000  NumSweeps= 999  NumValuesInAverage= 998
IndivName	ValueType	Norton	Upper_Yukon	Middle_Yukon	Lower_Yukon	Bristol_Bay_Kusk
KKOGR05_8	SD	0.00000049	0.00000000	0.00000000	0.00078146	0.00078157
KKOGR05_9	Posterior.Mean	0.00176613	0.00000000	0.00000000	0.00280419	0.99542968
KKOGR05_9	SD	0.00034058	0.00000000	0.00000000	0.00045045	0.00067243
KKOGR05_10	Posterior.Mean	0.00086587	0.00000000	0.00000000	0.00121515	0.99791898
KKOGR05_10	SD	0.00014357	0.00000000	0.00000000	0.00015397	0.00023944
KKOGR05_11	Posterior.Mean	0.00040420	0.00000000	0.00000000	0.11864881	0.88094699
KKOGR05_11	SD	0.00006332	0.00000000	0.00000000	0.01557981	0.01560456
KKOGR05_12	Posterior.Mean	0.00009578	0.00000000	0.00000000	0.00551698	0.99438724
KKOGR05_12	SD	0.00001916	0.00000000	0.00000000	0.00102853	0.00103757
KKOGR05_13	Posterior.Mean	0.00039433	0.00000000	0.00000000	0.00055999	0.99904569
KKOGR05_13	SD	0.00007451	0.00000000	0.00000000	0.00010345	0.00016129
KKOGR05_14	Posterior.Mean	0.00006848	0.00000000	0.00000000	0.00340657	0.99652495
KKOGR05_14	SD	0.00001078	0.00000000	0.00000000	0.00039886	0.00040350
KKOGR05_15	Posterior.Mean	0.00222451	0.00000000	0.00000006	0.00801071	0.98976472
KKOGR05_15	SD	0.00036357	0.00000000	0.00000001	0.00078456	0.00093377
KKOGR05_16	Posterior.Mean	0.00000001	0.00000000	0.00000000	0.00073844	0.99926155
KKOGR05_16	SD	0.00000000	0.00000000	0.00000000	0.00013350	0.00013350
KKOGR05_17	Posterior.Mean	0.00158531	0.00000000	0.00000000	0.00055013	0.99786456
KKOGR05_17	SD	0.00033515	0.00000000	0.00000000	0.00010279	0.00041133
KKOGR05_18	Posterior.Mean	0.00000008	0.00000000	0.00000000	0.00001295	0.99998697
KKOGR05_18	SD	0.00000002	0.00000000	0.00000000	0.00000335	0.00000337
KKOGR05_19	Posterior.Mean	0.00511276	0.00000000	0.00000000	0.00184121	0.99304603
KKOGR05_19	SD	0.00133569	0.00000000	0.00000000	0.00043568	0.00168639
KKOGR05_20	Posterior.Mean	0.00000914	0.00000000	0.00000000	0.00171494	0.99827592
KKOGR05_20	SD	0.00000228	0.00000000	0.00000000	0.00043155	0.00043340
KKOGR05_21	Posterior.Mean	0.00002680	0.00000000	0.00000000	0.00037313	0.99960007
KKOGR05_21	SD	0.00000486	0.00000000	0.00000000	0.00006326	0.00006582
KKOGR05_22	Posterior.Mean	0.66415467	0.00000000	0.00000000	0.00014087	0.33570447
KKOGR05_22	SD	0.04629095	0.00000000	0.00000000	0.00002067	0.04628435
KKOGR05_23	Posterior.Mean	0.00547202	0.00000000	0.00000000	0.05239332	0.94213466
KKOGR05_23	SD	0.00098991	0.00000000	0.00000000	0.00880366	0.00917924
KKOGR05_24	Posterior.Mean	0.00001969	0.00000000	0.00000000	0.00541597	0.99456434
KKOGR05_24	SD	0.00000252	0.00000000	0.00000000	0.00064571	0.00064672
KKOGR05_25	Posterior.Mean	0.00000585	0.00000000	0.00000000	0.00880132	0.99119283
KKOGR05_25	SD	0.00000113	0.00000000	0.00000000	0.00177383	0.00177469
KKOGR05_26	Posterior.Mean	0.00017483	0.00000000	0.00000000	0.01791663	0.98190854
KKOGR05_26	SD	0.00004483	0.00000000	0.00000000	0.00443310	0.00446752
KKOGR05_27	Posterior.Mean	0.00189740	0.00000000	0.00000000	0.00336429	0.99473830
KKOGR05_27	SD	0.00023609	0.00000000	0.00000000	0.00043391	0.00055954
KKOGR05_28	Posterior.Mean	0.00003206	0.00000000	0.00000000	0.00011925	0.99984869
KKOGR05_28	SD	0.00000747	0.00000000	0.00000000	0.00002682	0.00003329
KKOGR05_29	Posterior.Mean	0.00000083	0.00000000	0.00000002	0.00370602	0.99629313
KKOGR05_29	SD	0.00000022	0.00000000	0.00000001	0.00091074	0.00091093
KKOGR05_30	Posterior.Mean	0.00009424	0.00000000	0.00000000	0.00073691	0.99916885
KKOGR05_30	SD	0.00002501	0.00000000	0.00000000	0.00016990	0.00018794
KKOGR05_31	Posterior.Mean	0.00000876	0.00000000	0.00000000	0.00001593	0.99997531
KKOGR05_31	SD	0.00000241	0.00000000	0.00000000	0.00000408	0.00000620
KKOGR05_32	Posterior.Mean	0.00000069	0.00000000	0.00000000	0.00151280	0.99848652
KKOGR05_32	SD	0.00000011	0.00000000	0.00000000	0.00020289	0.00020292
KKOGR05_33	Posterior.Mean	0.03661578	0.00000000	0.00000000	0.00558997	0.95779425
KKOGR05_33	SD	0.00602813	0.00000000	0.00000000	0.00064741	0.00627093
KKOGR05_34	Posterior.Mean	0.07263746	0.00000000	0.00000000	0.03913436	0.88822818
KKOGR05_34	SD	0.01413125	0.00000000	0.00000000	0.00696941	0.01935926
KKOGR05_35	Posterior.Mean	0.00014899	0.00000000	0.00000000	0.03167418	0.96817684
KKOGR05_35	SD	0.00003923	0.00000000	0.00000000	0.00773356	0.00776066
KKOGR05_36	Posterior.Mean	0.97784354	0.00000000	0.00000000	0.00170838	0.02044808
KKOGR05_36	SD	0.00321627	0.00000000	0.00000000	0.00027046	0.00301538
KKOGR05_37	Posterior.Mean	0.00053745	0.00000000	0.00000000	0.03193025	0.96753230
KKOGR05_37	SD	0.00009253	0.00000000	0.00000000	0.00545531	0.00551493
KKOGR05_38	Posterior.Mean	0.00461284	0.00000000	0.00000000	0.00154030	0.99384687
KKOGR05_38	SD	0.00075342	0.00000000	0.00000000	0.00016598	0.00080968
KKOGR05_39	Posterior.Mean	0.00348639	0.00000000	0.00000000	0.39983493	0.59667868
KKOGR05_39	SD	0.00059139	0.00000000	0.00000000	0.05451753	0.05479340
KKOGR05_40	Posterior.Mean	0.00011398	0.00000000	0.00000000	0.62207367	0.37781235
KKOGR05_40	SD	0.00001348	0.00000000	0.00000000	0.03287159	0.03287135
KKOGR05_41	Posterior.Mean	0.00011059	0.00000000	0.00000000	0.00185417	0.99803524
KKOGR05_41	SD	0.00002037	0.00000000	0.00000000	0.00032301	0.00033381
KKOGR05_42	Posterior.Mean	0.00645742	0.00000000	0.00000000	0.09077972	0.90276286
KKOGR05_42	SD	0.00106409	0.00000000	0.00000000	0.01203372	0.01241303
KKOGR05_43	Posterior.Mean	0.00000102	0.00000000	0.00000000	0.00000442	0.99999456
KKOGR05_43	SD	0.00000027	0.00000000	0.00000000	0.00000103	0.00000124
KKOGR05_44	Posterior.Mean	0.00003243	0.00000000	0.00000000	0.47477968	0.52518790
KKOGR05_44	SD	0.00000475	0.00000000	0.00000000	0.03443321	0.03443212
KKOGR05_45	Posterior.Mean	0.09497089	0.00000000	0.00000000	0.00069655	0.90433256
KKOGR05_45	SD	0.01455587	0.00000000	0.00000000	0.00007938	0.01457058
KKOGR05_46	Posterior.Mean	0.05061342	0.00000000	0.00000000	0.70526901	0.24411757
KKOGR05_46	SD	0.00792624	0.00000000	0.00000000	0.03246515	0.02938947
KKOGR05_47	Posterior.Mean	0.00064932	0.00000000	0.00000000	0.01058451	0.98876617
KKOGR05_47	SD	0.00007620	0.00000000	0.00000000	0.00151130	0.00154898
KKOGR05_48	Posterior.Mean	0.01892974	0.00000000	0.00000000	0.00690538	0.97416488
KKOGR05_48	SD	0.00291579	0.00000000	0.00000000	0.00087136	0.00323353
KKOGR05_49	Posterior.Mean	0.00239662	0.00000000	0.00000000	0.00520479	0.99239859
KKOGR05_49	SD	0.00040214	0.00000000	0.00000000	0.00052479	0.00072794
KKOGR07_1	Posterior.Mean	0.00127893	0.00000000	0.00000000	0.00024006	0.99848101
KKOGR07_1	SD	0.00024285	0.00000000	0.00000000	0.00004528	0.00027239
KKOGR07_2	Posterior.Mean	0.00001702	0.00000000	0.00000000	0.00000409	0.99997889
KKOGR07_2	SD	0.00000261	0.00000000	0.00000000	0.00000061	0.00000295
KKOGR07_3	Posterior.Mean	0.00477134	0.00000000	0.00000000	0.00110691	0.99412175
KKOGR07_3	SD	0.00092939	0.00000000	0.00000000	0.00020123	0.00104102
KKOGR07_4	Posterior.Mean	0.07752460	0.00000000	0.00000000	0.00174411	0.92073129
KKOGR07_4	SD	0.01263462	0.00000000	0.00000000	0.00021192	0.01267864
KKOGR07_5	Posterior.Mean	0.00004304	0.00000000	0.00000000	0.00002775	0.99992921
KKOGR07_5	SD	0.00000843	0.00000000	0.00000000	0.00000462	0.00001193
KKOGR07_6	Posterior.Mean	0.00001920	0.00000000	0.00000000	0.00075638	0.99922443
KKOGR07_6	SD	0.00000385	0.00000000	0.00000000	0.00013757	0.00013950
KKOGR07_7	Posterior.Mean	0.01955033	0.00000000	0.00000000	0.00094430	0.97950538
KKOGR07_7	SD	0.00293107	0.00000000	0.00000000	0.00010565	0.00297552
KKOGR07_8	Posterior.Mean	0.00735290	0.00000000	0.00000000	0.00659117	0.98605593
KKOGR07_8	SD	0.00122531	0.00000000	0.00000000	0.00114612	0.00207348
KKOGR07_9	Posterior.Mean	0.00004025	0.00000000	0.00000000	0.00784024	0.99211952
KKOGR07_9	SD	0.00000737	0.00000000	0.00000000	0.00116314	0.00116577
KKOGR07_10	Posterior.Mean	0.00002524	0.00000000	0.00000000	0.00043295	0.99954181
KKOGR07_10	SD	0.00000515	0.00000000	0.00000000	0.00008348	0.00008627
KKOGR07_11	Posterior.Mean	0.00032347	0.00000000	0.00000000	0.00079342	0.99888311
KKOGR07_11	SD	0.00005589	0.00000000	0.00000000	0.00013398	0.00016720
KKOGR07_12	Posterior.Mean	0.00165616	0.00000000	0.00000000	0.01151557	0.98682826
KKOGR07_12	SD	0.00028719	0.00000000	0.00000000	0.00171466	0.00186069
KKOGR07_13	Posterior.Mean	0.00310068	0.00000000	0.00000000	0.00295940	0.99393993
KKOGR07_13	SD	0.00062592	0.00000000	0.00000000	0.00050979	0.00100278
KKOGR07_14	Posterior.Mean	0.07183951	0.00000000	0.00000000	0.09464330	0.83351719
KKOGR07_14	SD	0.00975555	0.00000000	0.00000000	0.01100210	0.01711642
KKOGR07_15	Posterior.Mean	0.00000407	0.00000000	0.00000000	0.00500209	0.99499384
KKOGR07_15	SD	0.00000054	0.00000000	0.00000000	0.00066004	0.00066024
KKOGR07_16	Posterior.Mean	0.00387571	0.00000000	0.00000063	0.49217303	0.50395063
KKOGR07_16	SD	0.00062693	0.00000000	0.00000008	0.03743702	0.03729368
KKOGR07_17	Posterior.Mean	0.00090369	0.00000000	0.00000000	0.00469274	0.99440357
KKOGR07_17	SD	0.00014178	0.00000000	0.00000000	0.00081369	0.00090170
KKOGR07_18	Posterior.Mean	0.02795783	0.00000000	0.00000000	0.00937232	0.96266986
KKOGR07_18	SD	0.00491430	0.00000000	0.00000000	0.00155241	0.00605196
KKOGR07_19	Posterior.Mean	0.00000531	0.00000000	0.00000000	0.00001883	0.99997586
KKOGR07_19	SD	0.00000118	0.00000000	0.00000000	0.00000362	0.00000439
KKOGR07_20	Posterior.Mean	0.06339418	0.00000000	0.00000001	0.00078471	0.93582111
KKOGR07_20	SD	0.01005017	0.00000000	0.00000000	0.00010247	0.01007863
KKOGR07_21	Posterior.Mean	0.00000843	0.00000000	0.00000000	0.00011306	0.99987850
KKOGR07_21	SD	0.00000169	0.00000000	0.00000000	0.00001699	0.00001798
KKOGR07_22	Posterior.Mean	0.00003926	0.00000000	0.00000000	0.06987239	0.93008835
KKOGR07_22	SD	0.00000461	0.00000000	0.00000000	0.01023297	0.01023379
KKOGR07_23	Posterior.Mean	0.00187393	0.00000000	0.00000000	0.00180071	0.99632536
KKOGR07_23	SD	0.00033171	0.00000000	0.00000000	0.00023146	0.00048362
KKOGR07_24	Posterior.Mean	0.00008039	0.00000000	0.00000000	0.03396786	0.96595175
KKOGR07_24	SD	0.00001477	0.00000000	0.00000000	0.00521419	0.00522230
KKOGR07_25	Posterior.Mean	0.05267345	0.00000000	0.00000000	0.03406009	0.91326646
KKOGR07_25	SD	0.00660873	0.00000000	0.00000000	0.00444284	0.00869607
KKOGR07_26	Posterior.Mean	0.00002195	0.00000000	0.00000000	0.00176701	0.99821103
KKOGR07_26	SD	0.00000339	0.00000000	0.00000000	0.00022788	0.00022934
KKOGR07_27	Posterior.Mean	0.00077500	0.00000000	0.00000000	0.00007663	0.99914838
KKOGR07_27	SD	0.00014417	0.00000000	0.00000000	0.00001137	0.00014892
KKOGR07_28	Posterior.Mean	0.00037445	0.00000000	0.00000000	0.02283178	0.97679377
KKOGR07_28	SD	0.00006126	0.00000000	0.00000000	0.00380235	0.00383288
KKOGR07_29	Posterior.Mean	0.00166049	0.00000000	0.00000000	0.00158691	0.99675260
KKOGR07_29	SD	0.00030132	0.00000000	0.00000000	0.00023643	0.00046992
KKOGR07_30	Posterior.Mean	0.00155983	0.00000000	0.00000000	0.00266582	0.99577435
KKOGR07_30	SD	0.00022160	0.00000000	0.00000000	0.00029976	0.00041724
KKOGR07_31	Posterior.Mean	0.00002130	0.00000000	0.00000000	0.00502777	0.99495093
KKOGR07_31	SD	0.00000298	0.00000000	0.00000000	0.00073569	0.00073703
KKOGR07_32	Posterior.Mean	0.00016597	0.00000000	0.00000000	0.00094183	0.99889220
KKOGR07_32	SD	0.00003198	0.00000000	0.00000000	0.00017434	0.00019545
KKOGR07_33	Posterior.Mean	0.00001070	0.00000000	0.00000000	0.00223919	0.99775011
KKOGR07_33	SD	0.00000207	0.00000000	0.00000000	0.00036666	0.00036757
KKOGR07_34	Posterior.Mean	0.00001609	0.00000000	0.00000000	0.00026903	0.99971488
KKOGR07_34	SD	0.00000240	0.00000000	0.00000000	0.00003095	0.00003167
KKOGR07_35	Posterior.Mean	0.00004077	0.00000000	0.00000000	0.05818075	0.94177848
KKOGR07_35	SD	0.00000666	0.00000000	0.00000000	0.00788595	0.00788801
KKOGR07_36	Posterior.Mean	0.00048635	0.00000000	0.00000000	0.00861971	0.99089394
KKOGR07_36	SD	0.00008189	0.00000000	0.00000000	0.00121434	0.00124342
KKOGR07_37	Posterior.Mean	0.00098075	0.00000000	0.00000000	0.09830044	0.90071880
KKOGR07_37	SD	0.00014837	0.00000000	0.00000000	0.01531711	0.01537703
KKOGR07_38	Posterior.Mean	0.00009019	0.00000000	0.00000000	0.00027341	0.99963640
KKOGR07_38	SD	0.00001633	0.00000000	0.00000000	0.00005355	0.00006555
KKOGR07_39	Posterior.Mean	0.00074978	0.00000000	0.00000000	0.06358913	0.93566110
KKOGR07_39	SD	0.00014570	0.00000000	0.00000000	0.00968126	0.00976105
KKOGR07_40	Posterior.Mean	0.00044162	0.00000000	0.00000000	0.00024599	0.99931239
KKOGR07_40	SD	0.00008037	0.00000000	0.00000000	0.00004307	0.00010936
KKOGR07_41	Posterior.Mean	0.18630214	0.00000000	0.00000000	0.00585419	0.80784367
KKOGR07_41	SD	0.02346266	0.00000000	0.00000000	0.00076204	0.02353340
KKOGR07_42	Posterior.Mean	0.00001541	0.00000000	0.00000000	0.00299331	0.99699128
KKOGR07_42	SD	0.00000183	0.00000000	0.00000000	0.00039110	0.00039143
KKOGR07_43	Posterior.Mean	0.00192601	0.00000000	0.00000002	0.01486302	0.98321095
KKOGR07_43	SD	0.00032925	0.00000000	0.00000000	0.00162825	0.00175399
KKOGR07_44	Posterior.Mean	0.00000125	0.00000000	0.00000000	0.00002330	0.99997545
KKOGR07_44	SD	0.00000025	0.00000000	0.00000000	0.00000387	0.00000404
KKOGR07_45	Posterior.Mean	0.00000096	0.00000000	0.00000000	0.00020093	0.99979812
KKOGR07_45	SD	0.00000015	0.00000000	0.00000000	0.00003608	0.00003617
KKOGR07_46	Posterior.Mean	0.00000218	0.00000000	0.00000000	0.00000261	0.99999521
KKOGR07_46	SD	0.00000046	0.00000000	0.00000000	0.00000044	0.00000082
KKOGR07_47	Posterior.Mean	0.00002384	0.00000000	0.00000000	0.00139937	0.99857680
KKOGR07_47	SD	0.00000452	0.00000000	0.00000000	0.00026535	0.00026802
KKOGR07_48	Posterior.Mean	0.00002421	0.00000000	0.00000000	0.00613251	0.99384328
KKOGR07_48	SD	0.00000523	0.00000000	0.00000000	0.00106242	0.00106563
KKOGR07_49	Posterior.Mean	0.00004666	0.00000000	0.00000000	0.00619725	0.99375609
KKOGR07_49	SD	0.00001207	0.00000000	0.00000000	0.00149140	0.00149956
KKOGR07_50	Posterior.Mean	0.00001114	0.00000000	0.00000000	0.00022291	0.99976595
KKOGR07_50	SD	0.00000210	0.00000000	0.00000000	0.00004049	0.00004152
KKOGR07_51	Posterior.Mean	0.00003562	0.00000000	0.00000000	0.00122286	0.99874152
KKOGR07_51	SD	0.00000542	0.00000000	0.00000000	0.00015032	0.00015271
KKOGR07_52	Posterior.Mean	0.00005400	0.00000000	0.00000000	0.00056341	0.99938259
KKOGR07_52	SD	0.00000973	0.00000000	0.00000000	0.00008420	0.00008792
KKOGR07_53	Posterior.Mean	0.00010314	0.00000000	0.00000000	0.00062217	0.99927469
KKOGR07_53	SD	0.00001325	0.00000000	0.00000000	0.00008296	0.00008802
KKOGR07_54	Posterior.Mean	0.00001265	0.00000000	0.00000000	0.00004283	0.99994452
KKOGR07_54	SD	0.00000272	0.00000000	0.00000000	0.00000762	0.00000937
KKOGR07_55	Posterior.Mean	0.02594581	0.00000000	0.00000000	0.00116137	0.97289282
KKOGR07_55	SD	0.00404825	0.00000000	0.00000000	0.00012947	0.00407902
KKOGR07_56	Posterior.Mean	0.00001571	0.00000000	0.00000000	0.00029352	0.99969076
KKOGR07_56	SD	0.00000312	0.00000000	0.00000000	0.00005268	0.00005453
KKOGR07_57	Posterior.Mean	0.00026739	0.00000000	0.00000000	0.00000935	0.99972325
KKOGR07_57	SD	0.00005559	0.00000000	0.00000000	0.00000157	0.00005659
KKOGR07_58	Posterior.Mean	0.19679946	0.00000000	0.00000000	0.03213812	0.77106242
KKOGR07_58	SD	0.02561977	0.00000000	0.00000000	0.00391660	0.02639728
KKOGR07_59	Posterior.Mean	0.00003164	0.00000000	0.00000000	0.00055265	0.99941571
KKOGR07_59	SD	0.00000604	0.00000000	0.00000000	0.00008539	0.00008834
KKOGR07_60	Posterior.Mean	0.00009578	0.00000000	0.00000000	0.00071684	0.99918738
KKOGR07_60	SD	0.00001731	0.00000000	0.00000000	0.00011884	0.00013145
KKOGR07_61	Posterior.Mean	0.00024619	0.00000000	0.00000000	0.00400174	0.99575207
KKOGR07_61	SD	0.00002558	0.00000000	0.00000000	0.00046135	0.00046565
KKOGR07_62	Posterior.Mean	0.00000558	0.00000000	0.00000000	0.00010666	0.99988776
KKOGR07_62	SD	0.00000061	0.00000000	0.00000000	0.00001233	0.00001250
KKOGR07_63	Posterior.Mean	0.00298999	0.00000000	0.00000000	0.11112699	0.88588302
KKOGR07_63	SD	0.00057180	0.00000000	0.00000000	0.01782244	0.01810287
KKOGR07_64	Posterior.Mean	0.00001339	0.00000000	0.00000000	0.00525153	0.99473508
KKOGR07_64	SD	0.00000202	0.00000000	0.00000000	0.00070973	0.00071073
KKOGR07_65	Posterior.Mean	0.00079628	0.00000000	0.00000000	0.01657022	0.98263350
KKOGR07_65	SD	0.00012243	0.00000000	0.00000000	0.00231612	0.00234941
KKOGR07_66	Posterior.Mean	0.00050413	0.00000000	0.00000000	0.00032939	0.99916648
KKOGR07_66	SD	0.00009885	0.00000000	0.00000000	0.00004944	0.00012994
KKOGR07_67	Posterior.Mean	0.00007130	0.00000000	0.00000000	0.00115174	0.99877696
KKOGR07_67	SD	0.00000859	0.00000000	0.00000000	0.00013749	0.00013976
KKOGR07_68	Posterior.Mean	0.00000536	0.00000000	0.00000000	0.16470515	0.83528948
KKOGR07_68	SD	0.00000088	0.00000000	0.00000000	0.02531165	0.02531200
KKOGR07_69	Posterior.Mean	0.00074620	0.00000000	0.00000000	0.00373234	0.99552146
KKOGR07_69	SD	0.00011462	0.00000000	0.00000000	0.00050648	0.00056928
KKOGR07_70	Posterior.Mean	0.00348378	0.00000000	0.00000000	0.01063015	0.98588607
KKOGR07_70	SD	0.00049991	0.00000000	0.00000000	0.00114072	0.00136415
KKOGR07_71	Posterior.Mean	0.00051092	0.00000000	0.00000000	0.00516247	0.99432662
KKOGR07_71	SD	0.00009371	0.00000000	0.00000000	0.00075881	0.00079432
KKOGR07_72	Posterior.Mean	0.00044754	0.00000000	0.00000000	0.04320896	0.95634350
KKOGR07_72	SD	0.00007885	0.00000000	0.00000000	0.00596760	0.00598850
KKOGR07_73	Posterior.Mean	0.05254947	0.00000000	0.00000000	0.00493456	0.94251597
KKOGR07_73	SD	0.00951084	0.00000000	0.00000000	0.00080470	0.00985556
KKOGR07_74	Posterior.Mean	0.01911752	0.00000000	0.00000680	0.02501545	0.95586023
KKOGR07_74	SD	0.00281860	0.00000000	0.00000081	0.00258531	0.00404402
KKOGR07_75	Posterior.Mean	0.00223439	0.00000000	0.00000000	0.00011541	0.99765020
KKOGR07_75	SD	0.00040306	0.00000000	0.00000000	0.00001605	0.00040872
KKOGR07_76	Posterior.Mean	0.00014531	0.00000000	0.00000000	0.00232780	0.99752689
KKOGR07_76	SD	0.00002254	0.00000000	0.00000000	0.00036124	0.00037085
KKOGR07_77	Posterior.Mean	0.00000781	0.00000000	0.00000000	0.00083964	0.99915255
KKOGR07_77	SD	0.00000130	0.00000000	0.00000000	0.00010759	0.00010805
KKOGR07_78	Posterior.Mean	0.00067738	0.00000000	0.00000000	0.01285548	0.98646715
KKOGR07_78	SD	0.00011363	0.00000000	0.00000000	0.00198612	0.00202761
KKOGR07_79	Posterior.Mean	0.00161374	0.00000000	0.00000000	0.00840604	0.98998023
KKOGR07_79	SD	0.00026944	0.00000000	0.00000000	0.00128488	0.00141255
KKOGR07_80	Posterior.Mean	0.00949693	0.00000000	0.00000000	0.00104939	0.98945367
KKOGR07_80	SD	0.00168927	0.00000000	0.00000000	0.00014977	0.00174064
KKOGR07_81	Posterior.Mean	0.00011101	0.00000000	0.00000000	0.17830640	0.82158259
KKOGR07_81	SD	0.00001649	0.00000000	0.00000000	0.02270146	0.02270427
KKOGR07_82	Posterior.Mean	0.01964659	0.00000000	0.00000000	0.00164846	0.97870495
KKOGR07_82	SD	0.00284495	0.00000000	0.00000000	0.00022216	0.00289832
KKOGR07_83	Posterior.Mean	0.00006445	0.00000000	0.00000000	0.00919467	0.99074088
KKOGR07_83	SD	0.00001089	0.00000000	0.00000000	0.00166405	0.00167009
KKOGR07_84	Posterior.Mean	0.00134157	0.00000000	0.00000000	0.00097935	0.99767907
KKOGR07_84	SD	0.00020778	0.00000000	0.00000000	0.00015428	0.00030498
KKOGR07_85	Posterior.Mean	0.00319475	0.00000000	0.00000000	0.00705201	0.98975323
KKOGR07_85	SD	0.00053672	0.00000000	0.00000000	0.00093272	0.00114718
KKOGR07_86	Posterior.Mean	0.00358871	0.00000000	0.00000039	0.54096229	0.45544860
KKOGR07_86	SD	0.00047157	0.00000000	0.00000005	0.03364772	0.03349853
KKOGR07_87	Posterior.Mean	0.00199477	0.00000000	0.00000000	0.43944456	0.55856067
KKOGR07_87	SD	0.00029976	0.00000000	0.00000000	0.03163759	0.03156300
KKOGR07_88	Posterior.Mean	0.00253319	0.00000000	0.00000000	0.00022078	0.99724603
KKOGR07_88	SD	0.00041852	0.00000000	0.00000000	0.00003365	0.00043015
KKOGR07_89	Posterior.Mean	0.00212101	0.00000000	0.00000000	0.00616367	0.99171532
KKOGR07_89	SD	0.00039999	0.00000000	0.00000000	0.00094679	0.00121052
KKOGR07_90	Posterior.Mean	0.00000571	0.00000000	0.00000000	0.00029093	0.99970335
KKOGR07_90	SD	0.00000107	0.00000000	0.00000000	0.00004767	0.00004820
KKOGR07_91	Posterior.Mean	0.00270150	0.00000000	0.00000000	0.06065167	0.93664683
KKOGR07_91	SD	0.00046095	0.00000000	0.00000000	0.00766633	0.00775050
KKOGR07_92	Posterior.Mean	0.00015816	0.00000000	0.00000000	0.00299372	0.99684812
KKOGR07_92	SD	0.00002839	0.00000000	0.00000000	0.00041639	0.00042732
KKOGR07_93	Posterior.Mean	0.00069469	0.00000000	0.00000000	0.55061603	0.44868928
KKOGR07_93	SD	0.00011670	0.00000000	0.00000000	0.04057768	0.04055912
KKOGR07_94	Posterior.Mean	0.00158651	0.00000000	0.00000000	0.00588797	0.99252551
KKOGR07_94	SD	0.00031873	0.00000000	0.00000000	0.00098417	0.00115308
KKOKT10_1	Posterior.Mean	0.00009931	0.00000000	0.00000000	0.00174729	0.99815340
KKOKT10_1	SD	0.00001747	0.00000000	0.00000000	0.00024196	0.00024977
KKOKT10_2	Posterior.Mean	0.00000486	0.00000000	0.00000000	0.00024037	0.99975477
KKOKT10_2	SD	0.00000103	0.00000000	0.00000000	0.00004511	0.00004565
KKOKT10_3	Posterior.Mean	0.00005653	0.00000000	0.00000000	0.00005414	0.99988933
KKOKT10_3	SD	0.00001005	0.00000000	0.00000000	0.00000810	0.00001468
KKOKT10_4	Posterior.Mean	0.00000696	0.00000000	0.00000000	0.00030048	0.99969256
KKOKT10_4	SD	0.00000123	0.00000000	0.00000000	0.00005008	0.00005089
KKOKT10_5	Posterior.Mean	0.00001595	0.00000000	0.00000000	0.00030998	0.99967407
KKOKT10_5	SD	0.00000298	0.00000000	0.00000000	0.00005541	0.00005694
KKOKT10_6	Posterior.Mean	0.00000117	0.00000000	0.00000000	0.00000340	0.99999542
KKOKT10_6	SD	0.00000020	0.00000000	0.00000000	0.00000055	0.00000071
KKOKT10_7	Posterior.Mean	0.00000191	0.00000000	0.00000000	0.00013734	0.99986075
KKOKT10_7	SD	0.00000036	0.00000000	0.00000000	0.00002591	0.00002608
KKOKT10_8	Posterior.Mean	0.00000029	0.00000000	0.00000000	0.00006747	0.99993224
KKOKT10_8	SD	0.00000005	0.00000000	0.00000000	0.00001188	0.00001191
KKOKT10_9	Posterior.Mean	0.00000125	0.00000000	0.00000000	0.00001161	0.99998714
KKOKT10_9	SD	0.00000024	0.00000000	0.00000000	0.00000194	0.00000208
KKOKT10_10	Posterior.Mean	0.00270565	0.00000000	0.00000000	0.00000673	0.99728762
KKOKT10_10	SD	0.00054580	0.00000000	0.00000000	0.00000113	0.00054638
KKOKT10_11	Posterior.Mean	0.00021917	0.00000000	0.00000000	0.00002143	0.99975940
KKOKT10_11	SD	0.00003378	0.00000000	0.00000000	0.00000357	0.00003637
