FishId	AssignedTo	NumLoci	ObsLogL	zScore	FractionSimmedGreater
KKISA05_94	KKISA05	281	-76.534035	0.746600	0.771772
KKLUTU09_1	KKLUTU09	276	-79.229879	-0.295519	0.370370
KKLUTU09_2	KKLUTU09	281	-75.730923	1.158346	0.883884
KKLUTU09_3	KKLUTU09	280	-75.765584	0.979186	0.836837
KKLUTU09_4	KKLUTU09	281	-70.958621	2.257297	0.992993
KKLUTU09_5	KKLUTU09	280	-79.962621	-0.158789	0.428428
KKLUTU09_6	KKLUTU09	280	-81.675880	-0.681893	0.237237
KKLUTU09_7	KKLUTU09	281	-76.617525	0.824502	0.791792
KKLUTU09_8	KKLUTU09	279	-74.183074	1.283939	0.900901
KKLUTU09_9	KKLUTU09	278	-77.469910	0.275056	0.598599
KKLUTU09_10	KKLUTU09	281	-75.900517	1.024835	0.844845
KKLUTU09_11	KKLUTU09	281	-79.445199	0.034178	0.503504
KKLUTU09_12	KKLUTU09	280	-81.101250	-0.482102	0.293293
KKLUTU09_13	KKLUTU09	281	-82.561491	-0.817754	0.196196
KKLUTU09_14	KKLUTU09	281	-76.758801	0.776626	0.774775
KKLUTU09_15	KKLUTU09	281	-72.739210	1.777252	0.966967
KKLUTU09_16	KKLUTU09	278	-77.237716	0.456963	0.665666
KKLUTU09_17	KKLUTU09	280	-87.486474	-2.293728	0.012012
KKLUTU09_18	KKLUTU09	281	-75.548930	1.099130	0.866867
KKLUTU09_19	KKLUTU09	281	-78.708648	0.279773	0.606607
KKLUTU09_20	KKLUTU09	280	-73.804911	1.506128	0.939940
KKLUTU09_21	KKLUTU09	281	-79.638591	0.013140	0.483483
KKLUTU09_22	KKLUTU09	281	-78.642962	0.297319	0.603604
KKLUTU09_23	KKLUTU09	280	-79.516995	0.005026	0.490490
KKLUTU09_24	KKLUTU09	270	-73.907300	0.580624	0.702703
KKLUTU09_25	KKLUTU09	281	-83.809048	-1.105624	0.139139
KKLUTU09_26	KKLUTU09	281	-73.616248	1.558917	0.934935
KKLUTU09_27	KKLUTU09	279	-83.228552	-0.956030	0.165165
KKLUTU09_28	KKLUTU09	281	-85.958952	-1.642662	0.053053
KKLUTU09_29	KKLUTU09	281	-78.172469	0.434326	0.665666
KKLUTU09_30	KKLUTU09	281	-84.439150	-1.225835	0.119119
KKLUTU09_31	KKLUTU09	281	-79.400452	0.126382	0.522523
KKLUTU09_32	KKLUTU09	279	-78.957126	-0.046901	0.479479
KKLUTU09_33	KKLUTU09	281	-82.507836	-0.731175	0.235235
KKLUTU09_34	KKLUTU09	280	-75.606352	0.991488	0.846847
KKLUTU09_35	KKLUTU09	281	-78.297015	0.397481	0.651652
KKLUTU09_36	KKLUTU09	280	-80.887045	-0.425986	0.310310
KKLUTU09_37	KKLUTU09	281	-84.250943	-1.251692	0.099099
KKLUTU09_38	KKLUTU09	280	-76.146603	0.922341	0.818819
KKLUTU09_39	KKLUTU09	277	-74.343268	1.157047	0.882883
KKLUTU09_40	KKLUTU09	270	-74.970044	0.228639	0.578579
KKLUTU09_41	KKLUTU09	281	-85.245532	-1.440904	0.088088
KKLUTU09_42	KKLUTU09	279	-81.763664	-0.631723	0.271271
KKLUTU09_43	KKLUTU09	279	-72.939044	1.548474	0.934935
KKLUTU09_44	KKLUTU09	280	-81.996654	-0.709723	0.235235
KKLUTU09_45	KKLUTU09	281	-81.685398	-0.568045	0.276276
KKLUTU09_46	KKLUTU09	280	-74.718899	1.341038	0.916917
KKLUTU09_47	KKLUTU09	281	-82.027304	-0.576854	0.274274
KKLUTU09_48	KKLUTU09	280	-78.740740	0.175118	0.534535
KKLUTU09_49	KKLUTU09	279	-80.678289	-0.481926	0.312312
KKLUTU09_50	KKLUTU09	279	-82.126590	-0.769312	0.230230
KKLUTU09_51	KKLUTU09	272	-71.706723	1.274132	0.901902
KKLUTU09_52	KKLUTU09	279	-86.462986	-1.963822	0.021021
KKLUTU09_53	KKLUTU09	278	-73.766371	1.277428	0.897898
KKLUTU09_54	KKLUTU09	281	-77.868952	0.497198	0.672673
KKLUTU09_55	KKLUTU09	274	-77.539324	-0.253009	0.393393
KKLUTU09_56	KKLUTU09	281	-84.049258	-1.090874	0.124124
KKLUTU09_57	KKLUTU09	279	-82.541872	-0.868437	0.189189
KKLUTU09_58	KKLUTU09	281	-74.394231	1.386280	0.925926
KKLUTU09_59	KKLUTU09	279	-80.608396	-0.436209	0.348348
KKLUTU09_60	KKLUTU09	281	-77.723055	0.479190	0.677678
KKLUTU09_61	KKLUTU09	279	-77.491791	0.383242	0.622623
KKLUTU09_62	KKLUTU09	280	-77.577372	0.437755	0.657658
KKLUTU09_63	KKLUTU09	281	-73.918620	1.517129	0.942943
KKLUTU09_64	KKLUTU09	280	-74.297660	1.280775	0.919920
KKLUTU09_65	KKLUTU09	280	-79.890276	-0.184706	0.423423
KKLUTU09_66	KKLUTU09	280	-79.748998	-0.062310	0.465465
KKLUTU09_67	KKLUTU09	278	-76.790689	0.550761	0.683684
KKLUTU09_68	KKLUTU09	281	-85.504102	-1.534615	0.072072
KKLUTU09_69	KKLUTU09	281	-85.237561	-1.407121	0.088088
KKLUTU09_70	KKLUTU09	281	-89.029252	-2.368884	0.011011
KKLUTU09_71	KKLUTU09	281	-85.349917	-1.454525	0.075075
KKLUTU09_72	KKLUTU09	280	-83.627920	-1.080608	0.142142
KKLUTU09_73	KKLUTU09	281	-83.640149	-1.021856	0.148148
KKLUTU09_74	KKLUTU09	277	-76.927879	0.337205	0.627628
KKLUTU09_75	KKLUTU09	281	-79.960659	-0.049203	0.457457
KKLUTU09_76	KKLUTU09	281	-82.653592	-0.724889	0.225225
KKLUTU09_77	KKLUTU09	281	-80.364898	-0.237416	0.390390
KKLUTU09_78	KKLUTU09	281	-84.818304	-1.316378	0.097097
KKLUTU09_79	KKLUTU09	281	-79.949876	-0.060787	0.471471
KKLUTU09_80	KKLUTU09	281	-75.838970	1.079754	0.854855
KKLUTU09_81	KKLUTU09	281	-79.511062	0.014871	0.503504
KKLUTU09_82	KKLUTU09	278	-80.928089	-0.641979	0.266266
KKLUTU09_83	KKLUTU09	279	-78.163506	0.194507	0.567568
KKLUTU09_84	KKLUTU09	280	-79.357825	-0.009956	0.498498
KKLUTU09_85	KKLUTU09	280	-79.263666	0.085500	0.516517
KKLUTU09_86	KKLUTU09	280	-77.134028	0.567849	0.723724
KKLUTU09_87	KKLUTU09	281	-73.681955	1.606510	0.944945
KKLUTU09_88	KKLUTU09	281	-78.636685	0.323493	0.615616
KKLUTU09_89	KKLUTU09	281	-82.916290	-0.834903	0.206206
KKLUTU09_90	KKLUTU09	280	-79.864360	-0.115230	0.426426
KKLUTU09_91	KKLUTU09	280	-80.730359	-0.370518	0.340340
KKLUTU09_92	KKLUTU09	279	-83.565192	-1.145963	0.125125
KKLUTU09_93	KKLUTU09	281	-78.136538	0.443426	0.664665
KKLUTU09_94	KKLUTU09	279	-79.863971	-0.129737	0.443443
KKOGR05_1	KKOGR05	281	-81.293544	-0.383355	0.340340
KKOGR05_2	KKOGR05	281	-78.518271	0.298777	0.611612
KKOGR05_3	KKOGR05	280	-88.504469	-2.377689	0.008008
KKOGR05_4	KKOGR05	281	-87.561973	-2.005155	0.029029
KKOGR05_5	KKOGR05	271	-68.482625	1.915740	0.981982
KKOGR05_6	KKOGR05	281	-80.494550	-0.171966	0.411411
KKOGR05_7	KKOGR05	280	-72.417479	1.627221	0.953954
KKOGR05_8	KKOGR05	278	-81.519246	-0.766795	0.210210
KKOGR05_9	KKOGR05	278	-79.034263	0.056004	0.526527
KKOGR05_10	KKOGR05	281	-82.390498	-0.669659	0.257257
KKOGR05_11	KKOGR05	281	-73.763034	1.541678	0.940941
KKOGR05_12	KKOGR05	280	-83.906067	-1.162707	0.125125
KKOGR05_13	KKOGR05	280	-82.881939	-0.941899	0.164164
KKOGR05_14	KKOGR05	280	-74.466675	1.266171	0.901902
KKOGR05_15	KKOGR05	281	-80.778832	-0.313987	0.368368
KKOGR05_16	KKOGR05	281	-81.222922	-0.343333	0.348348
KKOGR05_17	KKOGR05	280	-78.998969	0.166281	0.568569
KKOGR05_18	KKOGR05	279	-75.622043	0.832695	0.788789
KKOGR05_19	KKOGR05	280	-79.706133	-0.029432	0.475475
KKOGR05_20	KKOGR05	280	-78.610994	0.190201	0.572573
KKOGR05_21	KKOGR05	281	-78.657078	0.229654	0.583584
KKOGR05_22	KKOGR05	281	-82.386760	-0.669118	0.244244
KKOGR05_23	KKOGR05	275	-70.125476	1.837466	0.976977
KKOGR05_24	KKOGR05	281	-81.482262	-0.370983	0.342342
KKOGR05_25	KKOGR05	280	-75.956150	0.869383	0.814815
KKOGR05_26	KKOGR05	280	-79.144914	0.103128	0.538539
KKOGR05_27	KKOGR05	279	-81.071292	-0.481165	0.316316
KKOGR05_28	KKOGR05	280	-74.907831	1.163087	0.879880
KKOGR05_29	KKOGR05	281	-74.599936	1.314047	0.902903
KKOGR05_30	KKOGR05	281	-87.035980	-1.839592	0.038038
KKOGR05_31	KKOGR05	276	-80.089237	-0.478483	0.292292
KKOGR05_32	KKOGR05	281	-80.622582	-0.181823	0.418418
KKOGR05_33	KKOGR05	281	-80.237966	-0.080724	0.448448
KKOGR05_34	KKOGR05	281	-73.546705	1.649330	0.950951
KKOGR05_35	KKOGR05	279	-80.573249	-0.314285	0.375375
KKOGR05_36	KKOGR05	281	-88.268060	-2.072036	0.024024
KKOGR05_37	KKOGR05	280	-74.531768	1.332662	0.901902
KKOGR05_38	KKOGR05	281	-77.124593	0.653636	0.738739
KKOGR05_39	KKOGR05	279	-83.191766	-1.021449	0.152152
KKOGR05_40	KKOGR05	281	-81.202052	-0.390059	0.346346
KKOGR05_41	KKOGR05	281	-83.811119	-1.108098	0.138138
KKOGR05_42	KKOGR05	281	-85.518485	-1.410015	0.092092
KKOGR05_43	KKOGR05	279	-79.351558	-0.011131	0.484484
KKOGR05_44	KKOGR05	281	-80.593007	-0.205359	0.405405
KKOGR05_45	KKOGR05	281	-77.715085	0.545114	0.685686
KKOGR05_46	KKOGR05	281	-82.768197	-0.720339	0.231231
KKOGR05_47	KKOGR05	279	-81.247204	-0.513312	0.310310
KKOGR05_48	KKOGR05	279	-76.080580	0.844420	0.787788
KKOGR05_49	KKOGR05	281	-77.897069	0.444392	0.661662
KKOGR07_1	KKOGR07	277	-75.985787	0.269809	0.591592
KKOGR07_2	KKOGR07	281	-81.816912	-0.994738	0.163163
KKOGR07_3	KKOGR07	280	-81.451379	-0.890679	0.183183
KKOGR07_4	KKOGR07	280	-86.128128	-2.084715	0.026026
KKOGR07_5	KKOGR07	280	-81.302101	-0.873730	0.191191
KKOGR07_6	KKOGR07	279	-70.229912	1.991648	0.983984
KKOGR07_7	KKOGR07	279	-78.593224	-0.358822	0.345345
KKOGR07_8	KKOGR07	273	-79.345276	-0.976744	0.158158
KKOGR07_9	KKOGR07	281	-79.700104	-0.422110	0.328328
KKOGR07_10	KKOGR07	281	-74.886999	0.873850	0.810811
KKOGR07_11	KKOGR07	281	-78.323093	-0.009652	0.462462
KKOGR07_12	KKOGR07	280	-82.654924	-1.175034	0.117117
KKOGR07_13	KKOGR07	280	-79.169854	-0.359758	0.348348
KKOGR07_14	KKOGR07	281	-80.551678	-0.589340	0.266266
KKOGR07_15	KKOGR07	281	-77.300004	0.246610	0.586587
KKOGR07_16	KKOGR07	280	-77.706274	0.071564	0.507508
KKOGR07_17	KKOGR07	281	-74.642521	0.947317	0.820821
KKOGR07_18	KKOGR07	281	-75.467771	0.709756	0.760761
KKOGR07_19	KKOGR07	280	-82.234002	-1.122518	0.126126
KKOGR07_20	KKOGR07	281	-90.572577	-3.301694	0.001001
KKOGR07_21	KKOGR07	281	-78.559549	-0.069843	0.458458
KKOGR07_22	KKOGR07	281	-72.469762	1.456906	0.930931
KKOGR07_23	KKOGR07	281	-82.129073	-1.004915	0.165165
KKOGR07_24	KKOGR07	280	-77.533369	0.039340	0.494494
KKOGR07_25	KKOGR07	281	-74.867145	0.881817	0.801802
KKOGR07_26	KKOGR07	281	-73.777947	1.156512	0.882883
KKOGR07_27	KKOGR07	281	-78.352384	-0.029516	0.464464
KKOGR07_28	KKOGR07	281	-74.419812	1.010902	0.843844
KKOGR07_29	KKOGR07	281	-75.492370	0.687995	0.751752
KKOGR07_30	KKOGR07	281	-84.953987	-1.784069	0.051051
KKOGR07_31	KKOGR07	280	-80.496689	-0.685689	0.254254
KKOGR07_32	KKOGR07	281	-73.580140	1.220404	0.895896
KKOGR07_33	KKOGR07	281	-87.037716	-2.178324	0.022022
KKOGR07_34	KKOGR07	281	-81.217459	-0.769146	0.227227
KKOGR07_35	KKOGR07	281	-77.776533	0.125570	0.543544
KKOGR07_36	KKOGR07	280	-78.373172	-0.160155	0.428428
KKOGR07_37	KKOGR07	281	-75.856103	0.542049	0.702703
KKOGR07_38	KKOGR07	281	-80.803363	-0.624878	0.254254
KKOGR07_39	KKOGR07	281	-71.275032	1.812716	0.971972
KKOGR07_40	KKOGR07	281	-75.757838	0.673845	0.731732
KKOGR07_41	KKOGR07	281	-79.990482	-0.471084	0.302302
KKOGR07_42	KKOGR07	281	-72.672190	1.470781	0.941942
KKOGR07_43	KKOGR07	277	-73.083099	0.963898	0.832833
KKOGR07_44	KKOGR07	280	-74.264029	0.919409	0.810811
KKOGR07_45	KKOGR07	279	-79.698202	-0.581689	0.271271
KKOGR07_46	KKOGR07	281	-76.070033	0.527680	0.697698
KKOGR07_47	KKOGR07	280	-77.233899	0.161585	0.541542
KKOGR07_48	KKOGR07	281	-74.400010	1.015700	0.849850
KKOGR07_49	KKOGR07	281	-80.296825	-0.586577	0.279279
KKOGR07_50	KKOGR07	281	-84.520313	-1.587623	0.058058
KKOGR07_51	KKOGR07	281	-76.088551	0.561174	0.699700
KKOGR07_52	KKOGR07	280	-75.994971	0.450074	0.660661
KKOGR07_53	KKOGR07	279	-75.212469	0.702080	0.755756
KKOGR07_54	KKOGR07	281	-79.305186	-0.239949	0.380380
KKOGR07_55	KKOGR07	281	-77.105740	0.291875	0.602603
KKOGR07_56	KKOGR07	280	-77.773129	-0.000425	0.477477
KKOGR07_57	KKOGR07	281	-77.070750	0.278666	0.601602
KKOGR07_58	KKOGR07	281	-79.950152	-0.430045	0.321321
KKOGR07_59	KKOGR07	280	-75.716341	0.633255	0.720721
KKOGR07_60	KKOGR07	278	-70.208788	1.779953	0.967968
KKOGR07_61	KKOGR07	281	-74.813973	0.871029	0.798799
KKOGR07_62	KKOGR07	281	-82.980382	-1.185480	0.113113
KKOGR07_63	KKOGR07	281	-71.085122	1.865635	0.973974
KKOGR07_64	KKOGR07	281	-78.285414	-0.016588	0.475475
KKOGR07_65	KKOGR07	281	-81.143757	-0.713898	0.244244
KKOGR07_66	KKOGR07	281	-79.382043	-0.323618	0.363363
KKOGR07_67	KKOGR07	281	-77.740337	0.092047	0.523524
KKOGR07_68	KKOGR07	281	-82.081182	-1.009565	0.172172
KKOGR07_69	KKOGR07	281	-76.711276	0.361472	0.628629
KKOGR07_70	KKOGR07	281	-75.585975	0.665894	0.747748
KKOGR07_71	KKOGR07	279	-73.752964	1.023428	0.850851
KKOGR07_72	KKOGR07	281	-77.441427	0.257246	0.580581
KKOGR07_73	KKOGR07	279	-77.840951	-0.055176	0.461461
KKOGR07_74	KKOGR07	280	-71.009683	1.705781	0.960961
KKOGR07_75	KKOGR07	281	-71.555144	1.735668	0.954955
KKOGR07_76	KKOGR07	280	-83.402962	-1.401343	0.081081
KKOGR07_77	KKOGR07	281	-81.906934	-0.938558	0.177177
KKOGR07_78	KKOGR07	280	-76.715441	0.274002	0.602603
KKOGR07_79	KKOGR07	280	-79.985140	-0.587178	0.271271
KKOGR07_80	KKOGR07	280	-77.214708	0.213547	0.572573
KKOGR07_81	KKOGR07	280	-77.671956	0.060169	0.504505
KKOGR07_82	KKOGR07	280	-80.746124	-0.760251	0.221221
KKOGR07_83	KKOGR07	281	-74.265653	1.046603	0.860861
KKOGR07_84	KKOGR07	281	-77.748214	0.122378	0.538539
KKOGR07_85	KKOGR07	281	-78.317202	-0.072835	0.454454
KKOGR07_86	KKOGR07	280	-76.442760	0.457226	0.673674
KKOGR07_87	KKOGR07	280	-80.520582	-0.715679	0.229229
KKOGR07_88	KKOGR07	281	-76.991214	0.362125	0.645646
KKOGR07_89	KKOGR07	279	-79.930488	-0.548377	0.273273
KKOGR07_90	KKOGR07	279	-74.841854	0.648584	0.733734
KKOGR07_91	KKOGR07	279	-77.864512	-0.080777	0.451451
KKOGR07_92	KKOGR07	279	-77.150674	0.080161	0.519520
KKOGR07_93	KKOGR07	278	-71.150770	1.489664	0.937938
KKOGR07_94	KKOGR07	279	-85.302432	-2.140859	0.015015
KKOKT10_1	KKOKT10	280	-79.697321	-0.293371	0.382382
KKOKT10_2	KKOKT10	280	-77.599411	0.420552	0.656657
KKOKT10_3	KKOKT10	281	-85.561767	-1.585564	0.058058
KKOKT10_4	KKOKT10	281	-79.092589	-0.010304	0.468468
KKOKT10_5	KKOKT10	280	-78.785288	0.016322	0.502503
KKOKT10_6	KKOKT10	275	-72.786615	1.039149	0.840841
KKOKT10_7	KKOKT10	280	-78.967471	-0.102724	0.447447
KKOKT10_8	KKOKT10	280	-79.254830	-0.099718	0.447447
KKOKT10_9	KKOKT10	281	-78.915741	0.087058	0.520521
KKOKT10_10	KKOKT10	281	-72.024783	1.815917	0.972973
KKOKT10_11	KKOKT10	276	-76.911306	0.094769	0.532533
KKOKT10_12	KKOKT10	280	-75.160513	1.002792	0.839840
KKOKT10_13	KKOKT10	281	-77.365896	0.552805	0.698699
KKOKT10_14	KKOKT10	281	-77.740503	0.328397	0.615616
KKOKT10_15	KKOKT10	281	-73.508271	1.498459	0.938939
KKOKT10_16	KKOKT10	280	-92.431351	-3.568430	0.000000
KKOKT10_17	KKOKT10	281	-83.973939	-1.221379	0.112112
KKOKT10_18	KKOKT10	280	-75.385603	0.878790	0.809810
KKOKT10_19	KKOKT10	281	-70.600017	2.222730	0.993994
KKOKT10_20	KKOKT10	281	-74.826496	1.184410	0.874875
KKOKT10_21	KKOKT10	281	-82.014624	-0.776635	0.211211
KKOKT10_22	KKOKT10	281	-84.133787	-1.314551	0.096096
KKOKT10_23	KKOKT10	281	-82.838595	-0.951087	0.173173
KKOKT10_24	KKOKT10	280	-81.384158	-0.613729	0.264264
KKOKT10_25	KKOKT10	281	-74.565398	1.196933	0.888889
KKOKT10_26	KKOKT10	281	-76.304886	0.713463	0.754755
KKOKT10_27	KKOKT10	280	-78.125161	0.179428	0.545546
KKOKT10_28	KKOKT10	281	-77.587949	0.464933	0.660661
KKOKT10_29	KKOKT10	281	-83.674403	-1.111450	0.143143
KKOKT10_30	KKOKT10	280	-76.874008	0.559479	0.711712
KKOKT10_31	KKOKT10	281	-73.483870	1.546254	0.938939
KKOKT10_32	KKOKT10	281	-76.147228	0.804434	0.788789
KKOKT10_33	KKOKT10	281	-77.358253	0.510163	0.688689
KKOKT10_34	KKOKT10	281	-78.268376	0.204508	0.561562
KKOKT10_35	KKOKT10	281	-79.015377	0.018745	0.493493
KKOKT10_36	KKOKT10	280	-77.386185	0.365421	0.621622
KKOKT10_37	KKOKT10	281	-83.191739	-1.008854	0.146146
KKOKT10_38	KKOKT10	279	-78.401605	0.047141	0.512513
KKOKT10_39	KKOKT10	281	-81.855466	-0.745005	0.228228
KKOKT10_40	KKOKT10	280	-87.087813	-2.149047	0.021021
KKOKT10_41	KKOKT10	280	-78.667812	0.047066	0.492492
KKOKT10_42	KKOKT10	281	-81.710943	-0.729669	0.230230
KKOKT10_43	KKOKT10	278	-71.054132	1.761347	0.971972
KKOKT10_44	KKOKT10	281	-77.523419	0.481031	0.682683
KKOKT10_45	KKOKT10	281	-78.333533	0.224588	0.585586
KKOKT10_46	KKOKT10	280	-75.693068	0.882570	0.806807
KKOKT10_47	KKOKT10	278	-76.717372	0.352560	0.623624
KKOKT10_48	KKOKT10	280	-88.891199	-2.677911	0.004004
KKOKT10_49	KKOKT10	280	-75.862257	0.781647	0.784785
KKOKT10_50	KKOKT10	278	-75.517081	0.693859	0.742743
KKOKT10_51	KKOKT10	279	-87.642051	-2.413722	0.005005
KKOKT10_52	KKOKT10	281	-73.060695	1.611790	0.945946
KKOKT10_53	KKOKT10	281	-81.601941	-0.592995	0.268268
KKOKT10_54	KKOKT10	280	-77.783829	0.273514	0.595596
KKOKT10_55	KKOKT10	281	-82.081414	-0.811555	0.200200
KKOKT10_56	KKOKT10	280	-80.451652	-0.421488	0.330330
KKOKT10_57	KKOKT10	281	-78.404139	0.175409	0.563564
KKOKT10_58	KKOKT10	280	-75.902869	0.800047	0.777778
KKOKT10_59	KKOKT10	281	-73.525242	1.539513	0.938939
KKOKT10_60	KKOKT10	281	-83.712459	-1.108181	0.144144
KKOKT10_61	KKOKT10	281	-87.219042	-2.111067	0.023023
KKOKT10_62	KKOKT10	281	-76.166559	0.825549	0.798799
KKOKT10_63	KKOKT10	281	-70.881717	2.114221	0.986987
KKOKT10_64	KKOKT10	281	-84.892479	-1.538281	0.069069
KKOKT10_65	KKOKT10	281	-78.640655	0.155494	0.550551
KKOKT10_66	KKOKT10	280	-84.531872	-1.335512	0.095095
KKOKT10_67	KKOKT10	280	-76.596516	0.550371	0.706707
KKOKT10_68	KKOKT10	281	-81.007689	-0.507676	0.301301
KKOKT10_69	KKOKT10	281	-86.144813	-1.790865	0.045045
KKOKT10_70	KKOKT10	281	-78.947800	0.064726	0.500501
KKOKT10_71	KKOKT10	279	-73.602431	1.253671	0.893894
KKOKT10_72	KKOKT10	281	-75.849139	0.881826	0.820821
KKOKT10_73	KKOKT10	280	-83.103881	-1.119135	0.143143
KKOKT10_74	KKOKT10	281	-81.966334	-0.744336	0.224224
KKOKT10_75	KKOKT10	281	-79.262007	-0.054756	0.449449
KKOKT10_76	KKOKT10	281	-75.725961	0.943277	0.824825
KKOKT10_77	KKOKT10	281	-75.179665	1.079726	0.860861
KKOKT10_78	KKOKT10	280	-78.843677	-0.022544	0.477477
KKOKT10_79	KKOKT10	281	-77.100997	0.539663	0.707708
KKOKT10_80	KKOKT10	281	-78.672274	0.127550	0.535536
KKOKT10_81	KKOKT10	280	-72.073930	1.903562	0.981982
KKOKT10_82	KKOKT10	280	-73.974019	1.347188	0.911912
KKOKT10_83	KKOKT10	279	-81.917743	-0.908662	0.182182
KKOKT10_84	KKOKT10	281	-79.758316	-0.201989	0.412412
KKOKT10_85	KKOKT10	280	-79.244253	-0.059427	0.457457
KKOKT10_86	KKOKT10	281	-79.299229	-0.013736	0.488488
KKOKT10_87	KKOKT10	280	-82.687206	-0.962065	0.170170
KKOKT10_88	KKOKT10	281	-87.548322	-2.073508	0.025025
KKOKT10_89	KKOKT10	280	-75.911618	0.739721	0.756757
KKOKT10_90	KKOKT10	280	-85.109193	-1.609858	0.065065
KKOKT10_91	KKOKT10	280	-82.981439	-1.034858	0.158158
KKOKT10_92	KKOKT10	281	-78.563702	0.169425	0.544545
KKOKT10_93	KKOKT10	279	-77.171332	0.352313	0.629630
KKOKT10_94	KKOKT10	279	-89.178641	-2.838953	0.002002
KNECO07_1	KNECO07	278	-86.809712	-2.400590	0.014014
KNECO07_2	KNECO07	281	-81.201868	-0.540583	0.284284
KNECO07_3	KNECO07	280	-76.732748	0.406783	0.632633
KNECO07_4	KNECO07	280	-78.836546	-0.021889	0.474474
KNECO07_5	KNECO07	280	-73.865323	1.227993	0.895896
KNECO07_6	KNECO07	281	-80.063850	-0.296623	0.376376
KNECO07_7	KNECO07	281	-76.185263	0.742602	0.771772
KNECO07_8	KNECO07	279	-83.798675	-1.535991	0.056056
KNECO07_9	KNECO07	280	-83.188880	-1.182077	0.116116
KNECO07_10	KNECO07	280	-83.032287	-1.062310	0.147147
KNECO07_11	KNECO07	281	-83.454981	-1.225332	0.116116
KNECO07_12	KNECO07	281	-80.368818	-0.397882	0.322322
KNECO07_13	KNECO07	281	-78.056076	0.197610	0.556557
KNECO07_14	KNECO07	280	-78.528949	-0.010136	0.482482
KNECO07_15	KNECO07	280	-76.955244	0.375305	0.630631
KNECO07_16	KNECO07	281	-77.861983	0.251449	0.588589
KNECO07_17	KNECO07	277	-75.034048	0.777534	0.782783
KNECO07_18	KNECO07	281	-79.539254	-0.140105	0.426426
KNECO07_19	KNECO07	280	-77.689027	0.221875	0.568569
KNECO07_20	KNECO07	281	-83.933620	-1.378630	0.085085
KNECO07_21	KNECO07	281	-76.021400	0.797123	0.791792
KNECO07_22	KNECO07	281	-77.400293	0.376968	0.624625
KNECO07_23	KNECO07	281	-77.096173	0.444090	0.658659
KNECO07_24	KNECO07	281	-85.241158	-1.664523	0.056056
KNECO07_25	KNECO07	279	-80.601398	-0.651126	0.250250
KNECO07_26	KNECO07	281	-80.191189	-0.318332	0.358358
KNECO07_27	KNECO07	281	-79.294043	-0.138819	0.430430
KNECO07_28	KNECO07	280	-75.112734	0.934015	0.825826
KNECO07_29	KNECO07	281	-76.612790	0.568447	0.694695
KNECO07_30	KNECO07	281	-78.922960	0.002318	0.474474
KNECO07_31	KNECO07	281	-75.177733	0.965518	0.825826
KNECO07_32	KNECO07	279	-79.157961	-0.195673	0.403403
KNECO07_33	KNECO07	281	-80.150169	-0.305544	0.377377
KNECO07_34	KNECO07	281	-78.842071	0.029537	0.502503
KNECO07_35	KNECO07	280	-82.273691	-1.005575	0.146146
KNECO07_36	KNECO07	280	-76.620343	0.476279	0.671672
KNECO07_37	KNECO07	281	-75.354819	0.946096	0.831832
KNECO07_38	KNECO07	280	-79.300899	-0.260819	0.389389
KNECO07_39	KNECO07	279	-78.208920	-0.024072	0.466466
KNECO07_40	KNECO07	281	-72.125396	1.795624	0.971972
KNECO07_41	KNECO07	277	-80.839516	-0.721544	0.234234
KNECO07_42	KNECO07	280	-76.632906	0.639241	0.722723
KNECO07_43	KNECO07	280	-76.010797	0.614889	0.730731
KNECO07_44	KNECO07	280	-83.483384	-1.298944	0.105105
KNECO07_45	KNECO07	277	-75.945066	0.445467	0.652653
KNECO07_46	KNECO07	281	-79.413638	-0.136615	0.436436
KNECO07_47	KNECO07	281	-76.292502	0.654974	0.747748
KNECO07_48	KNECO07	281	-76.947923	0.532135	0.692693
KNECO07_49	KNECO07	280	-84.357806	-1.483583	0.071071
KNECO07_50	KNECO07	281	-75.021840	1.057227	0.858859
KNECO07_51	KNECO07	281	-80.278928	-0.416734	0.326326
KNECO07_52	KNECO07	280	-76.589604	0.519114	0.698699
KNECO07_53	KNECO07	281	-74.633310	1.126064	0.879880
KNECO07_54	KNECO07	280	-80.848212	-0.706213	0.240240
KNECO07_55	KNECO07	281	-80.610009	-0.472820	0.324324
KNECO07_56	KNECO07	280	-76.993302	0.417649	0.671672
KNECO07_57	KNECO07	281	-79.967541	-0.228467	0.399399
KNECO07_58	KNECO07	280	-79.059492	-0.111833	0.449449
KNECO07_59	KNECO07	278	-73.512780	1.190577	0.890891
KNECO07_60	KNECO07	281	-70.697966	2.200063	0.992993
KNECO07_61	KNECO07	281	-88.059556	-2.383411	0.010010
KNECO07_62	KNECO07	281	-78.252480	0.211350	0.564565
KNECO07_63	KNECO07	280	-79.486005	-0.243866	0.385385
KNECO07_64	KNECO07	280	-87.121920	-2.259759	0.013013
KNECO07_65	KNECO07	281	-75.708807	0.848004	0.798799
KNECO07_66	KNECO07	281	-84.332372	-1.465904	0.071071
KNECO07_67	KNECO07	280	-81.380497	-0.800911	0.209209
KNECO07_68	KNECO07	281	-74.593466	1.123937	0.875876
KNECO07_69	KNECO07	280	-84.250930	-1.508338	0.060060
KNECO07_70	KNECO07	281	-70.487732	2.187193	0.991992
KNECO07_71	KNECO07	278	-77.786550	0.073617	0.515516
