## trace file of reporting unit Pi values from gsi_sim.  NumBurnIn= 50000  NumSweeps= 20000 ThinningInterval= 20
SweepNumber	Norton	Upper_Yukon	Middle_Yukon	Lower_Yukon	Bristol_Bay_Kusk
52580	0.11520079	0.03566932	0.11269686	0.09632415	0.64010888
52600	0.11741708	0.02942491	0.11261357	0.11883228	0.62171216
52620	0.11266530	0.03978740	0.11853027	0.10065488	0.62836215
52640	0.11118192	0.03454937	0.12074304	0.10514727	0.62837840
52660	0.11042051	0.03863057	0.10210678	0.11714392	0.63169822
52680	0.12188666	0.02814476	0.12144554	0.09489921	0.63362382
52700	0.10976819	0.03110527	0.10913822	0.11000123	0.63998709
52720	0.11673094	0.02755535	0.11598625	0.10053069	0.63919676
52740	0.11281795	0.03129848	0.12551132	0.10053959	0.62983266
52760	0.11298839	0.02650696	0.12317725	0.10806273	0.62926467
52780	0.10742886	0.02914165	0.11980823	0.10872427	0.63489700
52800	0.11631367	0.03037461	0.11131820	0.10229650	0.63969702
52820	0.10112207	0.03310827	0.12468487	0.10976246	0.63132234
52840	0.10302766	0.03584250	0.13281940	0.09556774	0.63274270
52860	0.11817689	0.03888402	0.12593891	0.09125167	0.62574852
52880	0.11041468	0.03775536	0.11988293	0.09991738	0.63202965
52900	0.10233181	0.03329214	0.12947457	0.09703889	0.63786259
52920	0.12836334	0.03103577	0.12001200	0.09510530	0.62548359
52940	0.10212975	0.03068677	0.12329171	0.09988876	0.64400301
52960	0.11311925	0.03389418	0.11597888	0.11060588	0.62640180
52980	0.11406363	0.03257171	0.10882663	0.10066468	0.64387335
53000	0.11288006	0.03060698	0.12074647	0.10077042	0.63499607
53020	0.11257738	0.02888444	0.12726380	0.08921366	0.64206072
53040	0.11594986	0.03434310	0.12314161	0.08608729	0.64047814
53060	0.11306156	0.03532833	0.11367617	0.10085637	0.63707757
53080	0.11601526	0.03379019	0.11825832	0.10024677	0.63168946
53100	0.10597582	0.02909507	0.12676834	0.11477091	0.62338987
53120	0.10217391	0.03343061	0.11501471	0.10894479	0.64043598
53140	0.11076182	0.03789374	0.11933539	0.10053164	0.63147741
53160	0.10867686	0.02705233	0.12465644	0.10101614	0.63859823
53180	0.11088101	0.02799846	0.11538141	0.11427686	0.63146225
53200	0.10555085	0.02906459	0.12354696	0.09966515	0.64217245
53220	0.10696349	0.03574997	0.11945788	0.09717188	0.64065678
53240	0.10674462	0.02995418	0.11397775	0.11940353	0.62991992
53260	0.09538233	0.03435230	0.11678743	0.10414425	0.64933369
53280	0.10933584	0.03624473	0.11075382	0.10412996	0.63953564
53300	0.11438633	0.02840073	0.11384413	0.10710642	0.63626239
53320	0.09719628	0.02964368	0.11623694	0.11705987	0.63986323
53340	0.10322830	0.03359890	0.11749417	0.10835348	0.63732516
53360	0.11155658	0.04677412	0.12261079	0.10128836	0.61777014
53380	0.10877842	0.03977261	0.12780699	0.09342177	0.63022022
53400	0.12724880	0.03037781	0.11958025	0.10176072	0.62103242
53420	0.11543014	0.03478818	0.11501103	0.08688611	0.64788452
53440	0.10246564	0.03599943	0.11616088	0.11760413	0.62776992
53460	0.10457300	0.03564047	0.11852744	0.11230099	0.62895809
53480	0.11315759	0.03064188	0.10743196	0.09770389	0.65106468
53500	0.09110235	0.02804229	0.12835290	0.12691506	0.62558740
53520	0.11992013	0.02589837	0.10703445	0.10859343	0.63855362
53540	0.09880892	0.04126665	0.11334538	0.09908843	0.64749062
53560	0.10448332	0.03003696	0.12325166	0.11208936	0.63013869
53580	0.10244392	0.03646130	0.11663812	0.11058864	0.63386802
53600	0.10327775	0.03611350	0.11995518	0.10713829	0.63351528
53620	0.11532749	0.03215843	0.12403130	0.09965875	0.62882402
53640	0.10995139	0.03244057	0.11949988	0.10659163	0.63151653
53660	0.10010688	0.03252323	0.12783898	0.10938283	0.63014808
53680	0.10786908	0.03388533	0.12549524	0.10224077	0.63050958
53700	0.11393794	0.02486295	0.11022108	0.09801196	0.65296607
53720	0.12013008	0.03457428	0.11948977	0.12080268	0.60500319
53740	0.10799459	0.03908243	0.11858983	0.12651379	0.60781936
53760	0.10787139	0.02873816	0.12240246	0.09751338	0.64347461
53780	0.11297946	0.03054166	0.11801933	0.09847416	0.63998539
53800	0.10761615	0.03350131	0.11322971	0.11255757	0.63309526
53820	0.11346623	0.03113294	0.12227132	0.09567495	0.63745457
53840	0.10191252	0.02994941	0.12006804	0.10383666	0.64423337
53860	0.10838639	0.02608438	0.11694654	0.09750147	0.65108122
53880	0.10070561	0.03174017	0.12118633	0.09254258	0.65382531
53900	0.11100952	0.02891248	0.12993238	0.08855813	0.64158750
53920	0.09610810	0.03689007	0.11764624	0.10897235	0.64038324
53940	0.10766383	0.02759776	0.12171168	0.10964552	0.63338121
53960	0.10863124	0.03534084	0.11097215	0.11059892	0.63445686
53980	0.11719574	0.03193574	0.11523069	0.10564663	0.62999120
54000	0.11779969	0.04143327	0.11482373	0.10343614	0.62250717
54020	0.11692815	0.02985116	0.12666777	0.08908517	0.63746776
54040	0.09564192	0.03176704	0.12444299	0.10904845	0.63909959
54060	0.10744668	0.03506334	0.11744745	0.11085319	0.62918934
54080	0.11160004	0.03476883	0.11842137	0.10704097	0.62816880
54100	0.10084286	0.03589690	0.11963111	0.10243392	0.64119521
54120	0.12172316	0.02765446	0.11645501	0.11325003	0.62091733
54140	0.09927803	0.03225573	0.12851538	0.11297814	0.62697272
54160	0.11644765	0.03210047	0.12180234	0.09733380	0.63231573
54180	0.11871557	0.03590525	0.10963601	0.09767278	0.63807039
54200	0.12188011	0.03549092	0.11645380	0.10785479	0.61832039
54220	0.11678307	0.02982027	0.11393791	0.10083596	0.63862279
54240	0.11406872	0.02981906	0.10893094	0.11019734	0.63698395
54260	0.10052836	0.04025497	0.12280307	0.11111855	0.62529505
54280	0.11091284	0.03186273	0.12855304	0.10226651	0.62640488
54300	0.09972754	0.03104991	0.11323526	0.11375077	0.64223652
54320	0.11762339	0.03020021	0.12302056	0.10701995	0.62213589
54340	0.10869815	0.03284006	0.12458357	0.10116808	0.63271014
54360	0.11630205	0.03416156	0.11545241	0.10085052	0.63323346
54380	0.10887477	0.03889652	0.11391797	0.11059245	0.62771830
54400	0.11365585	0.02863384	0.11471032	0.11354898	0.62945100
54420	0.10953958	0.02956176	0.11711218	0.09914801	0.64463846
54440	0.10682389	0.02858110	0.11793981	0.09271869	0.65393650
54460	0.10825601	0.02951310	0.11593273	0.12357953	0.62271863
54480	0.10685193	0.03363184	0.11745855	0.11743504	0.62462263
54500	0.11350895	0.02962844	0.12142580	0.09863312	0.63680369
54520	0.10804947	0.02427214	0.11479781	0.10473801	0.64814257
54540	0.11379896	0.04134000	0.11908072	0.09758116	0.62819916
54560	0.10750332	0.02958832	0.12202649	0.10823268	0.63264919
54580	0.11779948	0.03817417	0.10352404	0.09696396	0.64353835
54600	0.09192705	0.02432561	0.11914884	0.11682457	0.64777394
54620	0.11548588	0.02983401	0.11839901	0.10266474	0.63361636
54640	0.11404390	0.03632396	0.12569304	0.10165261	0.62228650
54660	0.10308355	0.03613389	0.13170569	0.11121366	0.61786321
54680	0.11771084	0.03429789	0.11118003	0.11211258	0.62469866
54700	0.11479027	0.03200028	0.11576077	0.09955095	0.63789774
54720	0.11166896	0.02840153	0.12411559	0.08791579	0.64789814
54740	0.11185014	0.03591397	0.12567148	0.10666869	0.61989573
54760	0.10750700	0.03800551	0.11284922	0.09818366	0.64345461
54780	0.10912798	0.03361773	0.12794236	0.11092040	0.61839154
54800	0.11431837	0.03024606	0.11365927	0.10286320	0.63891311
54820	0.12400227	0.02847307	0.11697097	0.09233650	0.63821718
54840	0.10989580	0.03561228	0.13252726	0.10349441	0.61847025
54860	0.12198216	0.03921945	0.11706315	0.09444411	0.62729113
54880	0.11597471	0.02977265	0.11190199	0.10861020	0.63374046
54900	0.09890892	0.02865192	0.12771233	0.11456633	0.63016051
54920	0.10982868	0.03297723	0.12088671	0.08497201	0.65133537
54940	0.10355256	0.03582376	0.13157902	0.10097580	0.62806886
54960	0.11142035	0.03680568	0.11227223	0.10335421	0.63614752
54980	0.10031130	0.03073810	0.12164106	0.10254358	0.64476596
55000	0.14228446	0.02473251	0.10954302	0.10764869	0.61579132
55020	0.10841131	0.02810779	0.11789807	0.11007234	0.63551049
55040	0.11101201	0.02876767	0.12329967	0.11179595	0.62512470
55060	0.11159082	0.02587129	0.12905831	0.09156586	0.64191372
55080	0.10980732	0.03605205	0.11484480	0.11553413	0.62376170
55100	0.10187768	0.02746136	0.12337016	0.11049593	0.63679488
55120	0.11628295	0.03224834	0.11804543	0.10683652	0.62658675
55140	0.10040400	0.03592261	0.11509111	0.11871541	0.62986687
55160	0.11832041	0.03179296	0.12274536	0.09850427	0.62863699
55180	0.12033283	0.03281344	0.11499137	0.09981115	0.63205120
55200	0.11478661	0.02992867	0.12137809	0.11743470	0.61647194
55220	0.10310708	0.03222774	0.11806025	0.12350868	0.62309625
55240	0.11283754	0.03579783	0.11921264	0.09624349	0.63590850
55260	0.10972218	0.03370967	0.12668620	0.09807973	0.63180222
55280	0.10084107	0.03030849	0.11825487	0.10638742	0.64420814
55300	0.11220710	0.03137221	0.11851061	0.10322887	0.63468121
55320	0.11441263	0.03793856	0.12199629	0.09526885	0.63038367
55340	0.10578625	0.03658009	0.12492425	0.10924550	0.62346391
55360	0.10890392	0.03463013	0.12359441	0.11847891	0.61439262
55380	0.11207561	0.03555455	0.12089417	0.10076849	0.63070719
55400	0.10792444	0.03657895	0.11478308	0.09698939	0.64372414
55420	0.11080094	0.03055849	0.12202282	0.10567943	0.63093832
55440	0.10686483	0.03073994	0.11875946	0.10986221	0.63377356
55460	0.10776073	0.03229673	0.11582734	0.10769125	0.63642395
55480	0.10363883	0.04135023	0.10715251	0.10504868	0.64280976
55500	0.10799588	0.03418607	0.11680247	0.12169641	0.61931917
55520	0.11018170	0.02459767	0.11829506	0.11197422	0.63495135
55540	0.11795128	0.03177596	0.11412114	0.10264840	0.63350323
55560	0.10284414	0.03741104	0.12215322	0.10247141	0.63512019
55580	0.10220010	0.03347150	0.11611386	0.11685582	0.63135871
55600	0.11052256	0.02348455	0.10856190	0.10108993	0.65634106
55620	0.10846533	0.03713469	0.12468037	0.10224299	0.62747662
55640	0.11017186	0.03050147	0.11976628	0.10774623	0.63181415
55660	0.10462400	0.03325886	0.12299268	0.10473743	0.63438703
55680	0.11354390	0.02689122	0.10725892	0.09928276	0.65302320
55700	0.11144354	0.03816351	0.12422513	0.09815169	0.62801613
55720	0.10381478	0.02769912	0.11892926	0.11505818	0.63449866
55740	0.10881480	0.03835369	0.11985561	0.12773147	0.60524443
55760	0.10956655	0.02966829	0.11141814	0.09120819	0.65813883
55780	0.11349501	0.03681091	0.11131119	0.09100524	0.64737765
55800	0.11905720	0.03114890	0.12016990	0.10042226	0.62920173
55820	0.10440421	0.03016067	0.11485030	0.11727566	0.63330916
55840	0.10641374	0.02917166	0.11639637	0.09542128	0.65259695
55860	0.10437216	0.03112316	0.12185048	0.10536704	0.63728716
55880	0.11074899	0.03026108	0.12363642	0.09639165	0.63896187
55900	0.11499865	0.02960311	0.12672639	0.11126781	0.61740403
55920	0.10334586	0.03419211	0.11596837	0.11060467	0.63588900
55940	0.11282860	0.03646775	0.10832165	0.11495721	0.62742479
55960	0.09960326	0.03792886	0.11964715	0.10255591	0.64026481
55980	0.13233418	0.03475052	0.12106709	0.09217341	0.61967480
56000	0.10442031	0.02945667	0.12062156	0.10615665	0.63934482
56020	0.10818379	0.03245256	0.12920279	0.10120673	0.62895413
56040	0.12039420	0.03452421	0.11977241	0.09626262	0.62904656
56060	0.10852326	0.03706982	0.12532401	0.11425116	0.61483175
56080	0.10792323	0.03449931	0.11536838	0.10842184	0.63378724
56100	0.10909833	0.03293117	0.10881575	0.10435432	0.64480042
56120	0.10990415	0.02854968	0.11905809	0.10375611	0.63873197
56140	0.11139238	0.03086991	0.11724031	0.10642325	0.63407414
56160	0.10687575	0.03347003	0.10559185	0.10505545	0.64900693
56180	0.11919114	0.03158349	0.11652276	0.10071976	0.63198284
56200	0.11007264	0.03085357	0.12439658	0.11788700	0.61679021
56220	0.10003367	0.02904323	0.12276123	0.11404874	0.63411314
56240	0.10285440	0.03602611	0.12260883	0.10726119	0.63124947
56260	0.11323604	0.03251284	0.11347566	0.11079083	0.62998463
56280	0.11038924	0.02943988	0.12602552	0.10494651	0.62919886
56300	0.11029111	0.02948244	0.12154491	0.10458921	0.63409233
56320	0.10797539	0.02822918	0.11109059	0.10134672	0.65135812
56340	0.10296064	0.03397595	0.12129136	0.10879164	0.63298041
56360	0.10544158	0.03493814	0.11900688	0.11582660	0.62478680
56380	0.12222435	0.03279251	0.11923186	0.10240828	0.62334300
56400	0.10534742	0.02919694	0.11747336	0.10740525	0.64057703
56420	0.09498618	0.02746258	0.11718590	0.09881360	0.66155174
56440	0.11909663	0.03103828	0.12343081	0.09817600	0.62825828
56460	0.10664426	0.03018754	0.11389808	0.11201869	0.63725142
56480	0.11083610	0.02777492	0.11178332	0.12156970	0.62803595
56500	0.12306763	0.02620797	0.10460882	0.11882551	0.62729008
56520	0.11087387	0.03654788	0.11738446	0.10058923	0.63460456
56540	0.11449443	0.03274904	0.11781956	0.10930206	0.62563491
56560	0.11409707	0.03833687	0.12137444	0.10540687	0.62078476
56580	0.11370124	0.03755808	0.12534958	0.09211874	0.63127235
56600	0.11231450	0.03556852	0.11550398	0.09610146	0.64051155
56620	0.10344262	0.03559503	0.11636639	0.10228795	0.64230801
56640	0.10440655	0.03187903	0.12318076	0.09909857	0.64143509
56660	0.11015252	0.03860699	0.11826397	0.09935248	0.63362404
56680	0.11370019	0.03453921	0.11304330	0.10083945	0.63787785
56700	0.10563691	0.03557901	0.12071395	0.10145410	0.63661603
56720	0.10338759	0.04108176	0.11299953	0.10127116	0.64125996
56740	0.11430334	0.03308052	0.11333706	0.09025448	0.64902459
56760	0.11886825	0.03287507	0.12036676	0.10228707	0.62560285
56780	0.12164212	0.03070170	0.11502122	0.10404224	0.62859272
56800	0.11015299	0.03759116	0.11266963	0.09930299	0.64028323
56820	0.10899701	0.03441792	0.12024132	0.10593056	0.63041320
56840	0.11145660	0.03170389	0.11650499	0.10570707	0.63462745
56860	0.10904782	0.03689522	0.10900732	0.10864608	0.63640356
56880	0.10341723	0.03090098	0.11185766	0.10948012	0.64434402
56900	0.11363448	0.03669171	0.11746925	0.09562750	0.63657706
56920	0.09601497	0.03458892	0.12672210	0.09953771	0.64313630
56940	0.11847873	0.03034211	0.11625846	0.11179205	0.62312866
56960	0.11485889	0.03260236	0.11878925	0.11317236	0.62057714
56980	0.12468862	0.02946214	0.10629968	0.11195783	0.62759172
57000	0.11151977	0.04555557	0.10959773	0.10013513	0.63319180
57020	0.10505088	0.03331257	0.13575666	0.09968926	0.62619064
57040	0.10322517	0.02928731	0.12843121	0.10582334	0.63323297
57060	0.10816279	0.03437035	0.10479555	0.09304630	0.65962501
57080	0.11345276	0.03038733	0.10987222	0.09265650	0.65363119
57100	0.11058518	0.02754277	0.10455993	0.09325379	0.66405834
57120	0.09896296	0.03056750	0.12537373	0.10576534	0.63933048
57140	0.11305358	0.03224042	0.12226965	0.11029832	0.62213802
57160	0.11426106	0.02483193	0.12415854	0.10393808	0.63281040
57180	0.11232653	0.03737636	0.12166240	0.09995484	0.62867987
57200	0.10889860	0.03427232	0.11191606	0.11026413	0.63464890
57220	0.09285151	0.03090128	0.11809391	0.09931208	0.65884122
57240	0.09734425	0.03147168	0.11835149	0.12054772	0.63228487
57260	0.11956828	0.02918465	0.12672873	0.10975309	0.61476525
57280	0.10846967	0.02571244	0.12141681	0.09877984	0.64562123
57300	0.10806885	0.03216503	0.11995693	0.10018050	0.63962869
57320	0.11456934	0.03878440	0.11975752	0.10614065	0.62074809
57340	0.10764445	0.02796271	0.12142671	0.10008218	0.64288396
57360	0.10274386	0.03474551	0.10957189	0.11898156	0.63395718
57380	0.11116468	0.03190957	0.10853954	0.10369593	0.64469028
57400	0.11303797	0.03111931	0.11732120	0.11133805	0.62718348
57420	0.10444021	0.03653513	0.11714262	0.10031730	0.64156474
57440	0.09700578	0.02612569	0.11789015	0.10601174	0.65296664
57460	0.10344854	0.02949827	0.12125547	0.10832992	0.63746780
57480	0.10133594	0.03654912	0.11764928	0.10417077	0.64029490
57500	0.10336517	0.03171309	0.12614890	0.10047177	0.63830106
57520	0.11504828	0.02859179	0.11165097	0.09949728	0.64521167
57540	0.10001956	0.03804173	0.12121907	0.09850616	0.64221348
57560	0.10649303	0.03912202	0.11659202	0.09005396	0.64773898
57580	0.11396573	0.03808064	0.11766561	0.10437488	0.62591313
57600	0.10989207	0.03135390	0.12634992	0.11452315	0.61788096
57620	0.10075878	0.02872294	0.12258386	0.10302264	0.64491178
57640	0.11429172	0.03051402	0.12408632	0.10589891	0.62520903
57660	0.11413664	0.03594224	0.10901079	0.10837663	0.63253369
57680	0.10285689	0.03548771	0.12101331	0.10773909	0.63290300
57700	0.12191426	0.03487925	0.10475636	0.10001741	0.63843271
57720	0.10752498	0.02943200	0.12932168	0.11161380	0.62210754
57740	0.10505877	0.03818599	0.11486072	0.09922371	0.64267081
57760	0.11063155	0.03345420	0.11535268	0.09742361	0.64313796
57780	0.10399237	0.02757592	0.11449155	0.10935851	0.64458164
57800	0.11476870	0.03133575	0.12440855	0.10746380	0.62202320
57820	0.11211194	0.03113831	0.12265476	0.10609811	0.62799688
57840	0.10437334	0.03060975	0.11884654	0.11002801	0.63614236
57860	0.11454125	0.02804752	0.12225516	0.11366108	0.62149499
57880	0.09987946	0.03597428	0.12645465	0.09708070	0.64061091
57900	0.11417869	0.03449347	0.12109590	0.11529523	0.61493671
57920	0.11777378	0.03925117	0.10719186	0.10600247	0.62978072
57940	0.11341552	0.02787801	0.11366787	0.11432461	0.63071398
57960	0.11933466	0.02658798	0.11509747	0.11123497	0.62774492
57980	0.11097480	0.03678247	0.11330141	0.10891398	0.63002734
58000	0.10999730	0.03766289	0.11219368	0.10843236	0.63171377
58020	0.10147142	0.03452483	0.12598602	0.10175008	0.63626766
58040	0.11858861	0.03065275	0.12309287	0.10713034	0.62053543
58060	0.11208291	0.02378963	0.12947893	0.10480675	0.62984179
58080	0.11608296	0.03489335	0.11833716	0.12019914	0.61048739
58100	0.12256600	0.03185270	0.12162375	0.10179350	0.62216405
58120	0.11819225	0.03298656	0.11273093	0.10510842	0.63098184
58140	0.11508496	0.02989006	0.10886382	0.11579302	0.63036814
58160	0.10197768	0.03205967	0.11789401	0.09577916	0.65228948
58180	0.11624680	0.03749323	0.12367344	0.10761473	0.61497181
58200	0.10235389	0.03239074	0.10726120	0.10862165	0.64937252
58220	0.12411013	0.03358173	0.11225801	0.11889809	0.61115203
58240	0.10996030	0.03305493	0.11582479	0.10936689	0.63179310
58260	0.11454177	0.02777885	0.11393863	0.09194540	0.65179534
58280	0.10473378	0.03412139	0.11095572	0.11366496	0.63652414
58300	0.11895220	0.03073160	0.11748668	0.10542068	0.62740883
58320	0.12911608	0.02879220	0.10599905	0.10466034	0.63143233
58340	0.11469200	0.03186880	0.12395461	0.10056447	0.62892012
58360	0.11863443	0.02612676	0.13068810	0.10928977	0.61526093
58380	0.10070751	0.03802060	0.12617302	0.11384067	0.62125820
58400	0.10161837	0.03274086	0.12014537	0.09903010	0.64646530
58420	0.10545208	0.03131604	0.11806504	0.10492017	0.64024667
58440	0.10237034	0.03182127	0.11207904	0.10393815	0.64979121
58460	0.11178568	0.03587199	0.11289590	0.11205707	0.62738937
58480	0.11555118	0.02250631	0.13293875	0.11071418	0.61828958
58500	0.10563449	0.02960357	0.11590269	0.11110103	0.63775821
58520	0.10458589	0.03710240	0.11981848	0.10603586	0.63245737
58540	0.10793648	0.03878931	0.12440184	0.11499815	0.61387423
58560	0.12778752	0.03336367	0.11816080	0.11405569	0.60663233
58580	0.10611402	0.03269516	0.12610977	0.11098293	0.62409812
58600	0.11075780	0.02815126	0.11376532	0.12361133	0.62371429
58620	0.11491174	0.02975995	0.11410533	0.11640755	0.62481543
58640	0.11881323	0.03760407	0.12335217	0.10106604	0.61916448
58660	0.11503791	0.02831847	0.13217605	0.09361860	0.63084897
58680	0.10552698	0.02988285	0.11974443	0.09192191	0.65292383
58700	0.11891952	0.02975925	0.10214785	0.12366118	0.62551220
58720	0.10758982	0.03156817	0.12893626	0.11093298	0.62097278
58740	0.11290547	0.03117859	0.11838204	0.11741705	0.62011685
58760	0.10687384	0.03430655	0.13375213	0.09929906	0.62576841
58780	0.10759557	0.03650857	0.12689786	0.11179271	0.61720530
58800	0.10659094	0.02694887	0.11999160	0.10454003	0.64192855
58820	0.11368377	0.03141056	0.11783873	0.10948883	0.62757812
58840	0.10521881	0.03304817	0.12677140	0.11094890	0.62401273
58860	0.11321629	0.03121504	0.11767986	0.10692245	0.63096636
58880	0.10046204	0.03010793	0.12795449	0.09144653	0.65002900
58900	0.12180648	0.03108677	0.12407683	0.09418701	0.62884291
58920	0.10094534	0.03439442	0.12394175	0.10324853	0.63746996
58940	0.11125678	0.03704962	0.10998966	0.11086304	0.63084091
58960	0.11483481	0.03836764	0.11261012	0.10726391	0.62692352
58980	0.11294377	0.03260779	0.12157261	0.10342895	0.62944687
59000	0.11595881	0.03128363	0.12671892	0.11619245	0.60984619
59020	0.10204158	0.03139938	0.13572952	0.10879711	0.62203241
59040	0.10919465	0.02512932	0.13442459	0.10376147	0.62748997
59060	0.10891788	0.02991316	0.12140377	0.10197481	0.63779037
59080	0.10507876	0.04577909	0.12906440	0.08892895	0.63114879
59100	0.10993570	0.02983553	0.11532117	0.11185891	0.63304870
59120	0.11193118	0.02921756	0.11779838	0.11875292	0.62229997
59140	0.11162767	0.03500800	0.12627921	0.10765350	0.61943162
59160	0.10904339	0.03434071	0.13067842	0.09425456	0.63168293
59180	0.12193530	0.02766817	0.13348238	0.11107622	0.60583792
59200	0.11167093	0.03061090	0.12189920	0.10165416	0.63416481
59220	0.12099277	0.03127976	0.12179652	0.10223764	0.62369332
59240	0.11260745	0.03528983	0.10289378	0.11996552	0.62924342
59260	0.10795786	0.03790010	0.11120917	0.09939075	0.64354212
59280	0.11526709	0.03263099	0.12143413	0.10058827	0.63007952
59300	0.11792704	0.03334234	0.11845199	0.09707216	0.63320647
59320	0.10847164	0.02755175	0.11233485	0.10616025	0.64548150
59340	0.10356452	0.03858386	0.12849577	0.10434485	0.62501099
59360	0.12504784	0.02686144	0.12433513	0.09398965	0.62976594
59380	0.10566888	0.02806636	0.12820372	0.10036618	0.63769486
59400	0.12335664	0.03164390	0.11132917	0.11066147	0.62300882
59420	0.12158177	0.03250166	0.11858439	0.09558099	0.63175118
59440	0.10640826	0.03543814	0.13026185	0.08993433	0.63795741
59460	0.11546121	0.03077214	0.13096975	0.10812460	0.61467230
59480	0.10151489	0.03112686	0.12119295	0.10114975	0.64501555
59500	0.10352774	0.03338640	0.12812481	0.10473990	0.63022114
59520	0.12074223	0.03038818	0.11729527	0.10092726	0.63064706
59540	0.10886382	0.03488517	0.10275699	0.11526007	0.63823395
59560	0.11396662	0.03845656	0.12090987	0.11936736	0.60729960
59580	0.10311257	0.03088457	0.11349795	0.10066203	0.65184288
59600	0.10802582	0.02609337	0.11217733	0.10909964	0.64460384
59620	0.11222669	0.03376377	0.11729140	0.11238372	0.62433443
59640	0.12501918	0.03072542	0.12034785	0.09220433	0.63170321
59660	0.11182427	0.03144230	0.12173966	0.10043773	0.63455604
59680	0.11648618	0.03624402	0.12989224	0.09065380	0.62672376
59700	0.11349623	0.03291077	0.12235429	0.10041159	0.63082712
59720	0.11102547	0.03346006	0.12589068	0.09913116	0.63049262
59740	0.11641335	0.04066633	0.12440940	0.09779063	0.62072029
59760	0.10479056	0.03439111	0.11573256	0.09580255	0.64928322
59780	0.10563848	0.03224943	0.12874716	0.11211401	0.62125093
59800	0.09794720	0.02900686	0.12836875	0.10103226	0.64364493
59820	0.10642881	0.02807299	0.11163298	0.10564967	0.64821556
59840	0.11488371	0.02970845	0.12561086	0.10041896	0.62937802
59860	0.11056320	0.02946093	0.11502114	0.10814757	0.63680716
59880	0.11246831	0.03317151	0.12486979	0.10951686	0.61997353
59900	0.11316680	0.03711431	0.11803995	0.09845136	0.63322758
59920	0.11038529	0.02948372	0.12253091	0.10023611	0.63736397
59940	0.11472594	0.02885976	0.11371698	0.10519786	0.63749946
59960	0.10819498	0.03072609	0.10967764	0.10725470	0.64414659
59980	0.10404897	0.03337209	0.13313714	0.10966243	0.61977937
60000	0.09276129	0.03156772	0.12574072	0.10558419	0.64434608
60020	0.11311585	0.03294623	0.11360117	0.10844971	0.63188704
60040	0.11953748	0.03558257	0.12177451	0.10607173	0.61703372
60060	0.12029854	0.03166210	0.11624719	0.10332697	0.62846520
60080	0.11389269	0.03819190	0.10732808	0.10883941	0.63174791
60100	0.11065274	0.03625350	0.12114737	0.11368678	0.61825961
60120	0.12362046	0.03054926	0.11237165	0.09861838	0.63484025
60140	0.11378528	0.02810119	0.12138867	0.10041133	0.63631354
60160	0.11360070	0.03418830	0.11402740	0.10728751	0.63089609
60180	0.10472651	0.02908847	0.12009656	0.10214554	0.64394291
60200	0.11482565	0.03634636	0.11882927	0.10470035	0.62529837
60220	0.09735850	0.03884514	0.11254015	0.09689840	0.65435781
60240	0.11730596	0.03110141	0.12169300	0.10608867	0.62381096
60260	0.12372883	0.03483555	0.11656216	0.09605809	0.62881537
60280	0.12096097	0.03736641	0.11907186	0.10092737	0.62167338
60300	0.11165338	0.02946030	0.12170208	0.09869283	0.63849142
60320	0.10430348	0.02918402	0.13178381	0.10167106	0.63305763
60340	0.10967977	0.02928074	0.12110475	0.10005649	0.63987825
60360	0.10718180	0.03782310	0.12171452	0.11533082	0.61794976
60380	0.10317895	0.03236708	0.12075275	0.10691238	0.63678886
60400	0.11110347	0.03402793	0.12810357	0.09832076	0.62844428
60420	0.11206920	0.02613721	0.12550234	0.10447030	0.63182095
60440	0.12295087	0.02754703	0.12950856	0.09277568	0.62721786
60460	0.10070428	0.03305847	0.12402641	0.11260399	0.62960685
60480	0.10220116	0.03385731	0.11783784	0.10583826	0.64026543
60500	0.12341862	0.03663165	0.11974398	0.11085106	0.60935468
60520	0.10688142	0.03464811	0.10610046	0.10986809	0.64250192
60540	0.10901691	0.03597700	0.13444942	0.09850886	0.62204781
60560	0.10467078	0.03771696	0.11839554	0.11031782	0.62889890
60580	0.11306810	0.02479900	0.11987638	0.10834077	0.63391575
60600	0.11727365	0.03120807	0.11679371	0.11281072	0.62191385
60620	0.12778188	0.03597688	0.11369032	0.09678826	0.62576266
60640	0.11710716	0.04107215	0.12631479	0.10591137	0.60959452
60660	0.12092051	0.02893900	0.11583721	0.10311355	0.63118973
60680	0.11210695	0.03340185	0.11407413	0.10401818	0.63639890
60700	0.11102325	0.02762433	0.10596588	0.11194764	0.64343889
60720	0.11506345	0.03390362	0.12706551	0.10360623	0.62036119
60740	0.10903740	0.03586137	0.12407318	0.11192367	0.61910438
60760	0.10680750	0.02850996	0.12633934	0.10277984	0.63556336
60780	0.11735754	0.03679209	0.10393378	0.09896367	0.64295293
60800	0.10669732	0.03709928	0.12747444	0.09546690	0.63326206
60820	0.11351341	0.03199641	0.10967711	0.09959390	0.64521917
60840	0.09755906	0.03431656	0.12392886	0.09756027	0.64663524
60860	0.10189991	0.03109793	0.12341192	0.10561966	0.63797058
60880	0.12173966	0.03442061	0.11444515	0.10437795	0.62501663
60900	0.10830434	0.03539441	0.11540067	0.09222972	0.64867086
60920	0.09767361	0.03610853	0.11996102	0.11443737	0.63181948
60940	0.10942936	0.03139538	0.12925016	0.09221235	0.63771275
60960	0.11468380	0.04224446	0.11826267	0.10192661	0.62288246
